GEO_ID	NAME	ZIP	S1901_C01_012E	S1901_C01_012M	S1901_C01_013E	S1901_C01_013M
id	Geographic Area Name	Zip Code	Estimate!!Households!!Median income (dollars)	Margin of Error!!Households MOE!!Median income (dollars)	Estimate!!Households!!Mean income (dollars)	Margin of Error!!Households MOE!!Mean income (dollars)
8600000US01984	ZCTA5 01984	01984	109712	24147	172500	24263
8600000US01985	ZCTA5 01985	01985	138403	28870	170053	22123
8600000US02019	ZCTA5 02019	02019	99569	7626	122506	10541
8600000US02021	ZCTA5 02021	02021	105371	4823	135556	6745
8600000US02025	ZCTA5 02025	02025	132204	30148	207255	27479
8600000US02026	ZCTA5 02026	02026	96868	8134	128863	8765
8600000US02030	ZCTA5 02030	02030	224784	36225	339622	40573
8600000US02032	ZCTA5 02032	02032	130109	33931	163322	24896
8600000US02035	ZCTA5 02035	02035	98374	6328	125437	8814
8600000US02038	ZCTA5 02038	02038	115355	6428	141798	6736
8600000US02043	ZCTA5 02043	02043	133596	10479	194652	12973
8600000US02045	ZCTA5 02045	02045	85573	7603	109935	8910
8600000US02047	ZCTA5 02047	02047	-	**	43009	16962
8600000US02048	ZCTA5 02048	02048	114720	7963	134417	9067
8600000US02050	ZCTA5 02050	02050	95168	10966	115250	7232
8600000US02052	ZCTA5 02052	02052	155039	10467	203700	16964
8600000US02053	ZCTA5 02053	02053	119450	9298	148732	11543
8600000US02054	ZCTA5 02054	02054	106336	3371	127728	11148
8600000US02056	ZCTA5 02056	02056	146607	8157	168104	10616
8600000US02061	ZCTA5 02061	02061	151306	10873	179550	12773
8600000US02062	ZCTA5 02062	02062	90511	3352	110223	6692
8600000US02066	ZCTA5 02066	02066	121231	14356	155639	12870
8600000US02067	ZCTA5 02067	02067	138650	10236	193368	16656
8600000US02071	ZCTA5 02071	02071	109963	33050	135994	38571
8600000US02072	ZCTA5 02072	02072	79421	4473	95812	4566
8600000US02081	ZCTA5 02081	02081	109893	7920	140409	10267
8600000US02090	ZCTA5 02090	02090	155887	10761	205300	18419
8600000US02093	ZCTA5 02093	02093	113017	12469	140257	8946
8600000US02108	ZCTA5 02108	02108	136667	31272	222479	41893
8600000US02109	ZCTA5 02109	02109	143191	26830	208564	29845
8600000US02110	ZCTA5 02110	02110	116932	50339	272139	64878
8600000US02111	ZCTA5 02111	02111	40870	14534	114752	28295
8600000US02113	ZCTA5 02113	02113	100063	8839	121887	10202
8600000US02114	ZCTA5 02114	02114	95161	6419	143442	12102
8600000US02115	ZCTA5 02115	02115	37340	6316	72238	5541
8600000US02116	ZCTA5 02116	02116	105559	6711	198886	16014
8600000US02118	ZCTA5 02118	02118	65250	10055	137005	9878
8600000US02119	ZCTA5 02119	02119	30551	1872	51239	4335
8600000US02120	ZCTA5 02120	02120	33727	3252	52171	4390
8600000US02121	ZCTA5 02121	02121	30712	2027	50336	4041
8600000US02122	ZCTA5 02122	02122	60474	5539	78812	5334
8600000US02124	ZCTA5 02124	02124	53174	3252	75366	3762
8600000US02125	ZCTA5 02125	02125	56318	5386	80020	5812
8600000US02126	ZCTA5 02126	02126	52474	5872	70403	5443
8600000US02127	ZCTA5 02127	02127	99340	5895	121844	5121
8600000US02128	ZCTA5 02128	02128	55483	3389	75181	2988
8600000US02129	ZCTA5 02129	02129	118226	10611	151533	8429
8600000US02130	ZCTA5 02130	02130	90813	3533	114098	4791
8600000US02131	ZCTA5 02131	02131	73199	8174	95371	5765
8600000US02132	ZCTA5 02132	02132	100915	5526	118858	4778
8600000US02134	ZCTA5 02134	02134	58068	6171	76198	6198
8600000US02135	ZCTA5 02135	02135	72009	3002	89087	4519
8600000US02136	ZCTA5 02136	02136	64784	3123	82184	4717
8600000US02138	ZCTA5 02138	02138	95368	5047	145375	8239
8600000US02139	ZCTA5 02139	02139	96771	6157	124391	4986
8600000US02140	ZCTA5 02140	02140	100572	8841	130776	9165
8600000US02141	ZCTA5 02141	02141	79222	6385	102235	6811
8600000US02142	ZCTA5 02142	02142	116346	11875	174675	24797
8600000US02143	ZCTA5 02143	02143	95556	7666	111665	6041
8600000US02144	ZCTA5 02144	02144	107232	8846	127149	5514
8600000US02145	ZCTA5 02145	02145	75744	5737	92961	5789
8600000US02148	ZCTA5 02148	02148	64176	2271	79505	3689
8600000US02149	ZCTA5 02149	02149	60264	5067	73710	3574
8600000US02150	ZCTA5 02150	02150	53335	3697	68129	3135
8600000US02151	ZCTA5 02151	02151	54987	3410	72851	3337
8600000US02152	ZCTA5 02152	02152	68322	4462	94159	7101
8600000US02155	ZCTA5 02155	02155	92407	4353	114537	6089
8600000US02163	ZCTA5 02163	02163	49659	16546	66078	13561
8600000US02169	ZCTA5 02169	02169	70248	3931	86202	3396
8600000US02170	ZCTA5 02170	02170	76440	8845	96618	7346
8600000US02171	ZCTA5 02171	02171	83479	6805	103837	5427
8600000US02176	ZCTA5 02176	02176	103743	5757	129158	7541
8600000US02180	ZCTA5 02180	02180	94835	5719	113371	6123
8600000US02184	ZCTA5 02184	02184	94945	5125	114389	5404
8600000US02186	ZCTA5 02186	02186	127448	7315	167091	9367
8600000US02188	ZCTA5 02188	02188	83386	2491	96967	5793
8600000US02189	ZCTA5 02189	02189	69067	8984	91332	8603
8600000US02190	ZCTA5 02190	02190	87143	9253	104703	7158
8600000US02191	ZCTA5 02191	02191	74801	5725	91481	5739
8600000US02199	ZCTA5 02199	02199	91125	45459	156516	48307
8600000US02203	ZCTA5 02203	02203	-	**	N	N
8600000US02210	ZCTA5 02210	02210	163068	18679	211554	27674
8600000US02215	ZCTA5 02215	02215	45337	8186	79421	7621
8600000US02301	ZCTA5 02301	02301	49693	2685	67853	2680
8600000US02302	ZCTA5 02302	02302	67608	3978	81391	4944
8600000US02322	ZCTA5 02322	02322	69868	8753	88267	8605
8600000US02324	ZCTA5 02324	02324	92289	6927	107501	5944
8600000US02330	ZCTA5 02330	02330	66406	8123	86012	6208
8600000US02332	ZCTA5 02332	02332	128333	11634	166347	12041
8600000US02333	ZCTA5 02333	02333	86922	7851	98342	5794
8600000US02338	ZCTA5 02338	02338	92111	16154	101148	11054
8600000US02339	ZCTA5 02339	02339	120000	10527	148543	12796
8600000US02341	ZCTA5 02341	02341	98537	9169	110414	5915
8600000US02343	ZCTA5 02343	02343	69539	7990	85936	5963
8600000US02346	ZCTA5 02346	02346	83227	10128	99760	4959
8600000US02347	ZCTA5 02347	02347	106775	9239	124142	8347
8600000US02351	ZCTA5 02351	02351	90873	9890	99500	5959
8600000US02356	ZCTA5 02356	02356	122710	4183	147051	10646
8600000US02357	ZCTA5 02357	02357	-	**	N	N
8600000US02359	ZCTA5 02359	02359	103920	6141	119193	6657
8600000US02360	ZCTA5 02360	02360	87595	2758	109754	4334
8600000US02364	ZCTA5 02364	02364	106654	16270	110081	6874
8600000US02366	ZCTA5 02366	02366	-	**	-	**
8600000US02367	ZCTA5 02367	02367	98359	16571	115438	13050
8600000US02368	ZCTA5 02368	02368	73860	4292	91452	5625
8600000US02370	ZCTA5 02370	02370	79807	6850	94876	8532
8600000US02375	ZCTA5 02375	02375	94984	8217	120752	9442
8600000US02379	ZCTA5 02379	02379	86806	11589	101838	7933
8600000US02382	ZCTA5 02382	02382	83066	5160	96121	5658
8600000US02420	ZCTA5 02420	02420	180050	18417	227388	14066
8600000US02421	ZCTA5 02421	02421	168194	10802	212325	13944
8600000US02445	ZCTA5 02445	02445	121763	11557	180091	13910
8600000US02446	ZCTA5 02446	02446	98614	5984	139460	8322
8600000US02451	ZCTA5 02451	02451	96914	13326	114432	7331
8600000US02452	ZCTA5 02452	02452	86197	13476	107720	7161
8600000US02453	ZCTA5 02453	02453	76856	8135	97040	5395
8600000US02457	ZCTA5 02457	02457	-	**	-	**
8600000US02458	ZCTA5 02458	02458	106074	12247	169650	15340
8600000US02459	ZCTA5 02459	02459	177005	16919	245496	18807
8600000US02460	ZCTA5 02460	02460	122688	13899	169590	12791
8600000US02461	ZCTA5 02461	02461	163382	16774	196122	16808
8600000US02462	ZCTA5 02462	02462	113250	45314	168181	30511
8600000US02464	ZCTA5 02464	02464	107679	6964	129700	13380
8600000US02465	ZCTA5 02465	02465	149104	10267	202754	17435
8600000US02466	ZCTA5 02466	02466	114495	9924	144684	13077
8600000US02467	ZCTA5 02467	02467	126630	15721	187628	13936
8600000US02468	ZCTA5 02468	02468	235714	28438	287274	28921
8600000US02472	ZCTA5 02472	02472	97466	6769	119817	5482
8600000US02474	ZCTA5 02474	02474	108986	4845	137450	7919
8600000US02476	ZCTA5 02476	02476	103425	6498	139668	8903
8600000US02478	ZCTA5 02478	02478	120398	10867	164658	7611
8600000US02481	ZCTA5 02481	02481	204695	15221	313290	21419
8600000US02482	ZCTA5 02482	02482	163750	15575	233605	19479
8600000US02492	ZCTA5 02492	02492	159147	12526	223614	14092
8600000US02493	ZCTA5 02493	02493	181667	23620	272757	32794
8600000US02494	ZCTA5 02494	02494	129918	20975	187225	21986
8600000US02532	ZCTA5 02532	02532	71982	10242	90300	8886
8600000US02534	ZCTA5 02534	02534	91016	12680	106218	24850
8600000US02535	ZCTA5 02535	02535	93250	15879	164965	31194
8600000US02536	ZCTA5 02536	02536	69581	5882	89133	6266
8600000US02537	ZCTA5 02537	02537	103894	15281	129891	13327
8600000US02538	ZCTA5 02538	02538	68395	4412	72146	11319
8600000US02539	ZCTA5 02539	02539	64810	17563	123710	27276
8600000US02540	ZCTA5 02540	02540	73164	12271	102735	10956
8600000US02542	ZCTA5 02542	02542	50682	11466	64787	8594
8600000US02543	ZCTA5 02543	02543	82100	26907	197060	135140
8600000US02553	ZCTA5 02553	02553	-	**	74720	40099
8600000US02554	ZCTA5 02554	02554	105334	4940	138967	11712
8600000US02556	ZCTA5 02556	02556	97222	16793	135692	26203
8600000US02557	ZCTA5 02557	02557	82045	26322	91222	14765
8600000US02558	ZCTA5 02558	02558	46622	23547	52200	15035
8600000US02559	ZCTA5 02559	02559	72784	18244	85211	8760
8600000US02561	ZCTA5 02561	02561	84398	26613	105893	52641
8600000US02562	ZCTA5 02562	02562	84353	17428	114355	14370
8600000US02563	ZCTA5 02563	02563	89375	10296	111567	10175
8600000US02564	ZCTA5 02564	02564	90313	58083	91714	24113
8600000US02568	ZCTA5 02568	02568	50301	7461	91641	22195
8600000US02571	ZCTA5 02571	02571	59219	8827	71875	7094
8600000US02575	ZCTA5 02575	02575	94306	15031	111452	17684
8600000US02576	ZCTA5 02576	02576	93125	18733	100830	13651
8600000US02584	ZCTA5 02584	02584	-	**	N	N
8600000US02601	ZCTA5 02601	02601	49031	4883	63043	5986
8600000US02630	ZCTA5 02630	02630	107031	20064	163428	44538
8600000US02631	ZCTA5 02631	02631	73534	7079	101427	9299
8600000US02632	ZCTA5 02632	02632	77253	9636	94948	7907
8600000US02633	ZCTA5 02633	02633	72639	20653	140229	40357
8600000US02635	ZCTA5 02635	02635	72608	14707	99732	21000
8600000US02637	ZCTA5 02637	02637	145673	46989	179329	100019
8600000US02638	ZCTA5 02638	02638	80132	13696	100176	12868
8600000US02639	ZCTA5 02639	02639	48750	8484	72162	12297
8600000US02641	ZCTA5 02641	02641	-	**	145446	83491
8600000US02642	ZCTA5 02642	02642	68161	7180	89528	11689
8600000US02643	ZCTA5 02643	02643	-	**	-	**
8600000US02644	ZCTA5 02644	02644	99418	15632	107791	15904
8600000US02645	ZCTA5 02645	02645	79365	7545	99536	11914
8600000US02646	ZCTA5 02646	02646	64760	7506	83059	16002
8600000US02647	ZCTA5 02647	02647	74583	18392	68339	18044
8600000US02648	ZCTA5 02648	02648	84563	9262	95098	9967
8600000US02649	ZCTA5 02649	02649	71810	7797	88942	4464
8600000US02650	ZCTA5 02650	02650	79926	19365	87589	13131
8600000US02651	ZCTA5 02651	02651	-	**	-	**
8600000US02652	ZCTA5 02652	02652	56316	23612	72067	13779
8600000US02653	ZCTA5 02653	02653	71698	8831	95412	13080
8600000US02655	ZCTA5 02655	02655	77563	13056	135028	25239
8600000US02657	ZCTA5 02657	02657	50741	7720	79641	10460
8600000US02659	ZCTA5 02659	02659	71023	51364	118124	26810
8600000US02660	ZCTA5 02660	02660	56341	6990	80711	11399
8600000US02663	ZCTA5 02663	02663	64200	9643	82266	36838
8600000US02664	ZCTA5 02664	02664	60193	5162	77818	6440
8600000US02666	ZCTA5 02666	02666	65840	2304	66907	19120
8600000US02667	ZCTA5 02667	02667	69612	7492	83075	14642
8600000US02668	ZCTA5 02668	02668	100528	14840	121790	17061
8600000US02669	ZCTA5 02669	02669	92292	44209	151995	128141
8600000US02670	ZCTA5 02670	02670	63086	4622	99879	22322
8600000US02671	ZCTA5 02671	02671	63281	20065	78875	15211
8600000US02672	ZCTA5 02672	02672	74050	41112	126458	61801
8600000US02673	ZCTA5 02673	02673	62595	4198	75562	5933
8600000US02675	ZCTA5 02675	02675	72281	8324	99899	8343
8600000US02702	ZCTA5 02702	02702	99615	17034	107360	11828
8600000US02703	ZCTA5 02703	02703	74255	3732	92805	3266
8600000US02713	ZCTA5 02713	02713	110625	59499	161600	87915
8600000US02715	ZCTA5 02715	02715	99444	10027	110325	12095
8600000US02717	ZCTA5 02717	02717	82292	3804	101939	12545
8600000US02718	ZCTA5 02718	02718	91625	7657	105894	16263
8600000US02719	ZCTA5 02719	02719	65763	4598	82903	5396
8600000US02720	ZCTA5 02720	02720	50783	2816	61409	2198
8600000US02721	ZCTA5 02721	02721	37059	3260	49289	2914
8600000US02723	ZCTA5 02723	02723	40374	6104	53489	5111
8600000US02724	ZCTA5 02724	02724	37702	6290	52675	4532
8600000US02725	ZCTA5 02725	02725	74878	3955	78475	11907
8600000US02726	ZCTA5 02726	02726	77715	6404	91634	6413
8600000US02738	ZCTA5 02738	02738	80188	5916	138386	19783
8600000US02739	ZCTA5 02739	02739	91573	24438	135965	17768
8600000US02740	ZCTA5 02740	02740	40705	2398	57905	3352
8600000US02743	ZCTA5 02743	02743	72125	5556	85180	5778
8600000US02744	ZCTA5 02744	02744	38264	6721	52428	5024
8600000US02745	ZCTA5 02745	02745	61143	4032	71265	3314
8600000US02746	ZCTA5 02746	02746	33840	2711	45021	2884
8600000US02747	ZCTA5 02747	02747	82923	6021	100111	7197
8600000US02748	ZCTA5 02748	02748	78997	8720	117525	12639
8600000US02760	ZCTA5 02760	02760	87561	5290	110400	7025
8600000US02762	ZCTA5 02762	02762	98280	5196	109193	8085
8600000US02763	ZCTA5 02763	02763	121167	32977	131786	27102
8600000US02764	ZCTA5 02764	02764	84099	16371	100512	14428
8600000US02766	ZCTA5 02766	02766	108423	5037	120890	6808
8600000US02767	ZCTA5 02767	02767	100125	13303	116077	11504
8600000US02769	ZCTA5 02769	02769	104052	10562	126367	8555
8600000US02770	ZCTA5 02770	02770	102254	5277	123649	10492
8600000US02771	ZCTA5 02771	02771	89155	6081	109476	10358
8600000US02777	ZCTA5 02777	02777	83405	6911	93894	6255
8600000US02779	ZCTA5 02779	02779	94516	15326	112984	11435
8600000US02780	ZCTA5 02780	02780	57591	4488	73310	2936
8600000US02790	ZCTA5 02790	02790	80145	7012	99230	7012
8600000US02791	ZCTA5 02791	02791	65833	42679	87586	35990
8600000US02802	ZCTA5 02802	02802	51125	32393	74004	39898
8600000US02804	ZCTA5 02804	02804	100094	20683	92200	11593
8600000US02806	ZCTA5 02806	02806	122729	7275	163629	9715
8600000US02807	ZCTA5 02807	02807	65893	30270	75560	10551
8600000US02808	ZCTA5 02808	02808	74811	13346	82627	12039
8600000US02809	ZCTA5 02809	02809	66771	5507	88310	5327
8600000US02812	ZCTA5 02812	02812	115000	21687	124596	17714
8600000US02813	ZCTA5 02813	02813	79019	8320	102446	11645
8600000US02814	ZCTA5 02814	02814	90040	8218	95064	6759
8600000US02815	ZCTA5 02815	02815	243311	98225	201649	90814
8600000US02816	ZCTA5 02816	02816	70234	5483	87584	4313
8600000US02817	ZCTA5 02817	02817	106058	18079	117143	12969
8600000US02818	ZCTA5 02818	02818	103873	6905	142929	10756
8600000US02822	ZCTA5 02822	02822	87958	15439	113916	12446
8600000US02825	ZCTA5 02825	02825	81492	4514	104129	15602
8600000US02826	ZCTA5 02826	02826	71699	26756	98456	45075
8600000US02827	ZCTA5 02827	02827	87143	11830	99115	13026
8600000US02828	ZCTA5 02828	02828	82150	8917	101899	9974
8600000US02830	ZCTA5 02830	02830	77823	11579	92013	10247
8600000US02831	ZCTA5 02831	02831	98958	20182	118222	15013
8600000US02832	ZCTA5 02832	02832	88796	14704	106163	14856
8600000US02833	ZCTA5 02833	02833	85547	47488	74057	13801
8600000US02835	ZCTA5 02835	02835	108737	6452	149966	19530
8600000US02836	ZCTA5 02836	02836	83531	10764	82631	8690
8600000US02837	ZCTA5 02837	02837	81523	15148	109880	14307
8600000US02838	ZCTA5 02838	02838	60692	6448	95496	39811
8600000US02839	ZCTA5 02839	02839	57250	14955	68978	10698
8600000US02840	ZCTA5 02840	02840	64939	5881	91535	5753
8600000US02841	ZCTA5 02841	02841	-	**	-	**
8600000US02842	ZCTA5 02842	02842	69796	4952	90704	6838
8600000US02852	ZCTA5 02852	02852	83197	6616	102046	5369
8600000US02857	ZCTA5 02857	02857	94083	8841	114392	13116
8600000US02858	ZCTA5 02858	02858	86625	69354	101746	36783
8600000US02859	ZCTA5 02859	02859	84616	6474	86931	9765
8600000US02860	ZCTA5 02860	02860	41638	1269	55632	2178
8600000US02861	ZCTA5 02861	02861	58795	3778	71932	4279
8600000US02863	ZCTA5 02863	02863	31696	1655	42733	2972
8600000US02864	ZCTA5 02864	02864	86278	4410	105994	6673
8600000US02865	ZCTA5 02865	02865	85865	9291	112833	8374
8600000US02871	ZCTA5 02871	02871	101771	10920	126366	13631
8600000US02872	ZCTA5 02872	02872	32024	18537	53480	37229
8600000US02873	ZCTA5 02873	02873	-	**	108492	36636
8600000US02874	ZCTA5 02874	02874	133526	10105	155456	13432
8600000US02875	ZCTA5 02875	02875	107546	51343	119209	33554
8600000US02876	ZCTA5 02876	02876	28333	19699	39878	20251
8600000US02878	ZCTA5 02878	02878	74553	3986	94909	5907
8600000US02879	ZCTA5 02879	02879	79975	6696	100797	4966
8600000US02881	ZCTA5 02881	02881	79154	14182	111189	20006
8600000US02882	ZCTA5 02882	02882	75143	14273	113542	14459
8600000US02885	ZCTA5 02885	02885	55462	6017	74245	5671
8600000US02886	ZCTA5 02886	02886	67459	4160	85709	5257
8600000US02888	ZCTA5 02888	02888	73604	5875	89001	8595
8600000US02889	ZCTA5 02889	02889	69744	4636	82289	3773
8600000US02891	ZCTA5 02891	02891	64778	6438	90146	5570
8600000US02892	ZCTA5 02892	02892	96619	12198	110643	9650
8600000US02893	ZCTA5 02893	02893	53765	2448	65789	3506
8600000US02894	ZCTA5 02894	02894	72063	43521	80598	16982
8600000US02895	ZCTA5 02895	02895	39932	2223	53739	2172
8600000US02896	ZCTA5 02896	02896	83915	11636	103699	9899
8600000US02898	ZCTA5 02898	02898	82778	19659	79818	10239
8600000US02903	ZCTA5 02903	02903	35425	4965	83975	11016
8600000US02904	ZCTA5 02904	02904	41263	2309	62677	4361
8600000US02905	ZCTA5 02905	02905	42950	5357	62562	4000
8600000US02906	ZCTA5 02906	02906	81724	6852	132263	8878
8600000US02907	ZCTA5 02907	02907	38934	4080	53596	6267
8600000US02908	ZCTA5 02908	02908	47177	7551	64406	4125
8600000US02909	ZCTA5 02909	02909	35486	3564	47322	2784
8600000US02910	ZCTA5 02910	02910	65726	8312	73868	3968
8600000US02911	ZCTA5 02911	02911	58014	6654	74831	6389
8600000US02912	ZCTA5 02912	02912	-	**	-	**
8600000US02914	ZCTA5 02914	02914	51139	2529	64403	4407
8600000US02915	ZCTA5 02915	02915	61984	8781	71804	4221
8600000US02916	ZCTA5 02916	02916	72762	7564	92079	6898
8600000US02917	ZCTA5 02917	02917	82145	9286	96579	7957
8600000US02919	ZCTA5 02919	02919	64014	3516	80552	4223
8600000US02920	ZCTA5 02920	02920	57389	6065	74630	3923
8600000US02921	ZCTA5 02921	02921	103094	9364	116455	10572
8600000US03031	ZCTA5 03031	03031	134782	10547	169186	14523
8600000US03032	ZCTA5 03032	03032	115139	9093	125498	10011
8600000US03033	ZCTA5 03033	03033	138092	9041	153376	16670
8600000US03034	ZCTA5 03034	03034	102083	13211	120689	13615
8600000US03036	ZCTA5 03036	03036	134514	14722	153495	15273
8600000US03037	ZCTA5 03037	03037	100469	11746	111238	10810
8600000US03038	ZCTA5 03038	03038	71151	2820	86745	3485
8600000US03042	ZCTA5 03042	03042	77426	14881	94886	10389
8600000US03043	ZCTA5 03043	03043	101357	7249	121083	14916
8600000US03044	ZCTA5 03044	03044	97875	14932	110585	7659
8600000US03045	ZCTA5 03045	03045	87838	6923	103557	7421
8600000US03046	ZCTA5 03046	03046	106800	11952	133283	12682
8600000US03047	ZCTA5 03047	03047	78750	7928	89877	7996
8600000US03048	ZCTA5 03048	03048	77546	10963	84743	6374
8600000US03049	ZCTA5 03049	03049	132500	11919	163450	18187
8600000US03051	ZCTA5 03051	03051	95992	5551	114328	7286
8600000US03052	ZCTA5 03052	03052	100464	14522	117052	9847
8600000US03053	ZCTA5 03053	03053	103019	5157	121332	5113
8600000US03054	ZCTA5 03054	03054	103043	4824	114944	6787
8600000US03055	ZCTA5 03055	03055	77405	8048	91964	5750
8600000US03057	ZCTA5 03057	03057	113125	13002	129287	11706
8600000US03060	ZCTA5 03060	03060	50481	3553	68508	4522
8600000US03062	ZCTA5 03062	03062	91417	4871	112026	5197
8600000US03063	ZCTA5 03063	03063	83108	5807	102685	9056
8600000US03064	ZCTA5 03064	03064	68269	6787	88594	6817
8600000US03070	ZCTA5 03070	03070	108924	6531	122307	10469
8600000US03071	ZCTA5 03071	03071	83250	11076	106816	12290
8600000US03076	ZCTA5 03076	03076	103940	7531	122351	6936
8600000US03077	ZCTA5 03077	03077	76713	5328	85599	6043
8600000US03079	ZCTA5 03079	03079	83343	6340	106759	5049
8600000US03082	ZCTA5 03082	03082	90521	8259	115348	11577
8600000US03084	ZCTA5 03084	03084	90476	13714	98039	8812
8600000US03086	ZCTA5 03086	03086	76421	4338	94884	11888
8600000US03087	ZCTA5 03087	03087	133222	11211	164520	11526
8600000US03101	ZCTA5 03101	03101	30483	5991	54366	8218
8600000US03102	ZCTA5 03102	03102	56082	1896	67229	2502
8600000US03103	ZCTA5 03103	03103	55086	3526	64961	3064
8600000US03104	ZCTA5 03104	03104	63569	2899	81103	3359
8600000US03106	ZCTA5 03106	03106	84375	11530	102069	6069
8600000US03109	ZCTA5 03109	03109	79051	3256	94432	6713
